traj_len,returns_mean,returns_median,returns_ci,avg_forget_target_mean_distance,avg_retain_target_mean_distance,n_returns,n_runs
100,1974.571442626953,1375.2810668945312,65.3823453099068,0.29977371692657473,0.023784373700618745,1000,10
250,2634.946666320801,3577.3897705078125,66.97167154265584,0.4697296291589737,0.029994322545826436,1000,10
500,2241.4049716796876,1480.7096557617188,67.88174363413737,0.22854071110486984,0.015473339799791574,1000,10
750,2000.9622094726562,1431.307373046875,61.255691930543634,0.2956539213657379,0.018475699704140425,1000,10
990,1353.6897401123047,1218.2523193359375,31.980759177859497,0.4612508475780487,0.023390575870871545,1000,10
