traj_len,returns_mean,returns_median,returns_ci,avg_forget_target_mean_distance,avg_retain_target_mean_distance,n_returns,n_runs
500,7069.249819335938,6760.996337890625,36.4391026149222,0.6228840112686157,0.12633183002471923,1000,10
