traj_len,returns_mean,returns_median,returns_ci,avg_forget_target_mean_distance,avg_retain_target_mean_distance,n_returns,n_runs
100,8651.958697387696,8825.197265625,58.207440186300495,0.04062348566949368,0.04112939275801182,1000,10
250,8646.475678222656,8754.78759765625,46.03058902794099,0.07005585245788097,0.0443777646869421,1000,10
500,8418.230240234376,8620.0576171875,62.424848186431085,0.09970973432064056,0.0485052190721035,1000,10
750,8444.323119506837,8607.072265625,55.0415537575869,0.1180944487452507,0.048700979351997374,1000,10
990,8390.634090881347,8573.39501953125,61.49848407156653,0.1935153752565384,0.06590100601315499,1000,10
