traj_len,returns_mean,returns_median,returns_ci,avg_forget_target_mean_distance,avg_retain_target_mean_distance,n_returns,n_runs
500,2073.518548095703,1601.4827270507812,[84.56748689],0.725540566444397,0.0495549876242876,1000,10
