traj_len,returns_mean,returns_median,returns_ci,avg_forget_target_mean_distance,avg_retain_target_mean_distance,n_returns,n_runs
100,694.2,600.0,35.02020668,0.05655719321221113,0.008774668397381901,200,10
250,600.25,545.0,24.91015519,0.06548263020813465,0.00956484442576766,200,10
500,599.025,565.0,26.14477393,0.1277695931494236,0.010587765742093325,200,10
750,524.675,520.0,29.9293132,0.18090058118104935,0.011843856889754534,200,10
