traj_len,returns_mean,returns_median,returns_ci,avg_forget_target_mean_distance,avg_retain_target_mean_distance,n_returns,n_runs
100,674.65,570.0,31.5573047,0.08958994559943675,0.012874755635857582,200,10
250,628.775,550.0,33.66877996,0.09770733565092087,0.011265329737216234,200,10
500,630.525,570.0,24.07144641,0.1744526982307434,0.011031527351588011,200,10
750,595.775,570.0,23.6567782,0.24801897406578063,0.013969085272401571,200,10
