traj_len,returns_mean,returns_median,returns_ci,avg_forget_target_mean_distance,avg_retain_target_mean_distance,n_returns,n_runs
100,3428.114336791992,3560.760986328125,24.169281766963664,0.034285384230315685,0.027481186389923095,1000,10
250,3202.215727294922,3528.2916259765625,37.536544301723524,0.043379726633429525,0.03432120084762573,1000,10
500,3247.1498347167967,3535.876953125,35.22875456464921,0.0404777031391859,0.029647277481853963,1000,10
750,3222.848758911133,3530.923095703125,36.3797450739924,0.044168765842914584,0.029747272096574306,1000,10
990,2850.5878990592955,3508.1585693359375,56.63210883179566,0.04831239134073258,0.033428577706217766,1000,10
